"ID","Key","String"
"1044939444224","DIALOGUESCENE0_GUILDMASTER_DIALOGUE1","..."
"1044972998656","DIALOGUESCENE0_GUILDMASTER_DIALOGUE2","...给我来一杯..."
"1044977192960","DIALOGUESCENE1_GUILDMASTER_DIALOGUE1","...还有一杯给你。"
"1044977192961","DIALOGUESCENE1_GUILDMASTER_DIALOGUE2","*咕咚*、*咕咚*...啊！真够劲儿！"
"1044977192962","DIALOGUESCENE1_GUILDMASTER_DIALOGUE3","..."
"1044977192963","DIALOGUESCENE1_GUILDMASTER_DIALOGUE4","抱歉，弗兰妮。
我知道这事迟早躲不过。"
"1044977192964","DIALOGUESCENE1_GUILDMASTER_DIALOGUE5","我还是很难相信你真的死了。来的时候，我甚至想过这该不会是你骗我回来的把戏。"
"1044977192965","DIALOGUESCENE1_GUILDMASTER_DIALOGUE6","我都准备好要揍你一拳了，哈哈哈！"
"1044977192966","DIALOGUESCENE1_GUILDMASTER_DIALOGUE7","*咕咚*、*咕咚*..."
"1044977192967","DIALOGUESCENE1_GUILDMASTER_DIALOGUE8","你是不是奇怪我怎么不问你是怎么死的？"
"1044977192968","DIALOGUESCENE1_GUILDMASTER_DIALOGUE9","...我只是不想知道。"
"1044977192969","DIALOGUESCENE1_GUILDMASTER_DIALOGUE10","你那个女巫老婆只字不提这件事。这就足够说明一切了。"
"1044977192970","DIALOGUESCENE1_GUILDMASTER_DIALOGUE11","我宁愿相信你是在三十岁那年寿终正寝，在睡梦中安详离世的。"
"1044977192971","DIALOGUESCENE1_GUILDMASTER_DIALOGUE12","*咕咚*、*咕咚*..."
"1044977192972","DIALOGUESCENE1_GUILDMASTER_DIALOGUE13","..."
"1044977192973","DIALOGUESCENE2_GUILDMASTER_DIALOGUE1","...对不起，弗兰妮。"
"1044977192974","DIALOGUESCENE2_GUILDMASTER_DIALOGUE2","就这样离开..."
"1044977192975","DIALOGUESCENE2_GUILDMASTER_DIALOGUE3","躲了你整整十年。"
"1044977192976","DIALOGUESCENE2_GUILDMASTER_DIALOGUE4","...人总是要到无法挽回时，才明白自己有多愚蠢。"
"1044977192977","DIALOGUESCENE2_GUILDMASTER_DIALOGUE5","*咕嘟*，*咕嘟*..."
"1044977192978","DIALOGUESCENE2_GUILDMASTER_DIALOGUE6","...你恨我吗，弗兰妮？..."
"1044977192979","DIALOGUESCENE2_GUILDMASTER_DIALOGUE7","...你联系我只是因为没有更好的选择吗？"
"1044977192980","DIALOGUESCENE2_GUILDMASTER_DIALOGUE8","<?shakeScreen>*吨吨吨*...哈啊..."
"1044977192981","DIALOGUESCENE2_GUILDMASTER_DIALOGUE9","...这些都不重要了。"
"1044977192982","DIALOGUESCENE2_GUILDMASTER_DIALOGUE10","我记得你的梦想...我们的梦想。"
"1044977192983","DIALOGUESCENE2_GUILDMASTER_DIALOGUE11","一个冒险者公会...像我们这样的人的归宿。"
"1044977192984","DIALOGUESCENE2_GUILDMASTER_DIALOGUE12","声名远播，受人敬仰。"
"1044977192985","DIALOGUESCENE2_GUILDMASTER_DIALOGUE13","...我向你发誓弗兰妮...我一定会让它成真。"
"1044977192986","DIALOGUESCENE3_GUILDMASTER_DIALOGUE1","..."
"1044977192987","DIALOGUESCENE3_GUILDMASTER_DIALOGUE2","<?whiteFlash>你在这儿干什么？"
"1044977192988","DIALOGUESCENE3_FIOLA_DIALOGUE3","废话，当然是来祭奠我丈夫，你这反应迟钝的白痴。"
"1044977192989","DIALOGUESCENE3_GUILDMASTER_DIALOGUE4","啧！来得真不是时候。"
"1044977192990","DIALOGUESCENE3_FIOLA_DIALOGUE5","等我完事了你可以再来。"
"1044977192991","DIALOGUESCENE3_GUILDMASTER_DIALOGUE6","谁知道你要多久？我就待这儿。"
"1044977192992","DIALOGUESCENE3_FIOLA_DIALOGUE7","*叹气*行吧！那你待着！我实在不想在这种地方跟你吵架。"
"1044977192993","DIALOGUESCENE3_GUILDMASTER_DIALOGUE8","..."
"1044977192994","DIALOGUESCENE3_GUILDMASTER_DIALOGUE9","...所以你当真不打算走？"
"1044977192995","DIALOGUESCENE3_FIOLA_DIALOGUE10","又来这套？
不，我不会走的。"
"1044977192996","DIALOGUESCENE3_GUILDMASTER_DIALOGUE11","你明白这事和你没关系对吧？冒险者公会是我和弗兰妮的构想。那时我们甚至还不认识你。"
"1044977192997","DIALOGUESCENE3_GUILDMASTER_DIALOGUE12","你与此毫无瓜葛。"
"1044977192998","DIALOGUESCENE4_FIOLA_DIALOGUE1","<?whiteFlash><b>你</b>居然有脸对我说这种话？"
"1044977192999","DIALOGUESCENE4_FIOLA_DIALOGUE2","<?shakeScreen>过去十年我们打拼的时候你在哪里？"
"1044977193000","DIALOGUESCENE4_FIOLA_DIALOGUE3","<?shakeScreen>当他白手起家建设公会时你在哪里？"
"1044977193001","DIALOGUESCENE4_FIOLA_DIALOGUE4","<?shakeScreen>当他苦苦支撑公会生存时你在哪里？"
"1044977193002","DIALOGUESCENE4_FIOLA_DIALOGUE5","<?shakeScreen>当他离世的时候你又在哪里？"
"1044977193003","DIALOGUESCENE4_FIOLA_DIALOGUE6","<?shakeScreen>是我！从头到尾都守在这里。而不是你！"
"1044977193004","DIALOGUESCENE4_FIOLA_DIALOGUE7","你也配自称是他的朋友？别笑死人了！"
"1044981387264","DIALOGUESCENE4_FIOLA_DIALOGUE8","我不知道他为什么选你当继承人。"
"1044981387265","DIALOGUESCENE4_FIOLA_DIALOGUE9","我只知道<?shakeScreen><b>街上的陌生人</b>都比你强百倍！"
"1044981387266","DIALOGUESCENE4_FIOLA_DIALOGUE10","哼！<?fadeOutNPC>"
"1044981387267","DIALOGUESCENE4_GUILDMASTER_DIALOGUE11","..."
"1044981387268","DIALOGUESCENE5_TAVI_DIALOGUE1","午夜了！该关门打烊了。"
"1044981387269","DIALOGUESCENE5_TAVI_DIALOGUE2","<?whiteFlash>啊！公会会长！"
"1044981387270","DIALOGUESCENE5_GUILDMASTER_DIALOGUE3","晚上好塔维！要打烊了吗？"
"1044981387271","DIALOGUESCENE5_GUILDMASTER_DIALOGUE4","本来还想讨杯麦酒当宵夜呢。"
"1044981387272","DIALOGUESCENE5_TAVI_DIALOGUE5","如果您需要的话，我还可以招待。"
"1044981387273","DIALOGUESCENE5_GUILDMASTER_DIALOGUE6","那太好了。多谢。"
"1044981387274","DIALOGUESCENE5_TAVI_DIALOGUE7","请稍等。<?fadeOutNPC>"
"1044981387275","DIALOGUESCENE5_GUILDMASTER_DIALOGUE8","..."
"1044981387276","DIALOGUESCENE5_TAVI_DIALOGUE9","给您，公会会长！"
"1044981387277","DIALOGUESCENE5_GUILDMASTER_DIALOGUE10","谢啦。"
"1044981387278","DIALOGUESCENE5_GUILDMASTER_DIALOGUE11","*咕咚* *咕咚* 哈——！这杯真不错。"
"1044981387279","DIALOGUESCENE5_TAVI_DIALOGUE12","...今天很辛苦吧？"
"1044981387280","DIALOGUESCENE5_GUILDMASTER_DIALOGUE13","是啊。"
"1044981387281","DIALOGUESCENE5_TAVI_DIALOGUE14","难怪这个点才过来。"
"1044981387282","DIALOGUESCENE5_GUILDMASTER_DIALOGUE15","那倒不是。我只是不喜欢人多的场合喝酒。"
"1044981387283","DIALOGUESCENE5_TAVI_DIALOGUE16","所以专门等到没人才来喝？"
"1044981387284","DIALOGUESCENE5_GUILDMASTER_DIALOGUE17","差不多吧。"
"1044981387285","DIALOGUESCENE5_TAVI_DIALOGUE18","可你和冒险者们相处时看起来挺开朗的啊。"
"1044981387286","DIALOGUESCENE5_GUILDMASTER_DIALOGUE19","我是他们的公会会长。当然得让他们喜欢我。"
"1044981387287","DIALOGUESCENE5_GUILDMASTER_DIALOGUE20","...这话可别告诉他们。"
"1044981387288","DIALOGUESCENE5_TAVI_DIALOGUE21","<?shakeScreen>哈哈哈，你该不会是已经醉了吧？"
"1044981387289","DIALOGUESCENE5_GUILDMASTER_DIALOGUE22","开什么玩笑！这点酒连微醺都算不上！"
"1044981387290","DIALOGUESCENE5_TAVI_DIALOGUE23","..."
"1044981387291","DIALOGUESCENE6_TAVI_DIALOGUE1","一个人喝酒不觉得寂寞吗？"
"1044981387292","DIALOGUESCENE6_GUILDMASTER_DIALOGUE2","习惯了。过去十年我都是一个人喝的。"
"1044981387293","DIALOGUESCENE6_TAVI_DIALOGUE3","...那可真是够久的。
在那之前呢？"
"1044981387294","DIALOGUESCENE6_GUILDMASTER_DIALOGUE4","...在那之前...我都是和弗兰尼一起喝。"
"1044981387295","DIALOGUESCENE6_TAVI_DIALOGUE5","你是说前任公会会长？"
"1044981387296","DIALOGUESCENE6_GUILDMASTER_DIALOGUE6","""是啊...""
""但他现在已经死了..."""
"1044981387297","DIALOGUESCENE6_GUILDMASTER_DIALOGUE7","..."
"1044981387298","DIALOGUESCENE6_GUILDMASTER_DIALOGUE8","“...要不这样？
再给我来两瓶麦酒，我回房间自己喝算了。"""
"1044981387299","DIALOGUESCENE6_GUILDMASTER_DIALOGUE9","没理由再耽误你休息了。"
"1044981387300","DIALOGUESCENE6_TAVI_DIALOGUE10","..."
"1044981387301","DIALOGUESCENE6_TAVI_DIALOGUE11","<?whiteFlash>这可不行。"
"1044981387302","DIALOGUESCENE6_TAVI_DIALOGUE12","这里可不是外卖店，公会会长！想喝酒就得在这儿喝！"
"1044981387303","DIALOGUESCENE6_TAVI_DIALOGUE13","不过...我有个提议。"
"1044981387304","DIALOGUESCENE7_TAVI_DIALOGUE1","我去拿个杯子来陪你喝。"
"1044981387305","DIALOGUESCENE7_GUILDMASTER_DIALOGUE2","...你不必这样的。"
"1044981387306","DIALOGUESCENE7_TAVI_DIALOGUE3","为什么不？该不会是怕喝不过我吧？"
"1044981387307","DIALOGUESCENE7_TAVI_DIALOGUE4","毕竟你才喝了一杯就开始话多了。"
"1044981387308","DIALOGUESCENE7_GUILDMASTER_DIALOGUE5","我会是个糟糕的酒伴。"
"1044981387309","DIALOGUESCENE7_TAVI_DIALOGUE6","喂！我也是公会的一员！就像你需要冒险者们喜欢你一样，你也得让我喜欢你才行！
所以你得更努力些！"
"1044981387310","DIALOGUESCENE7_TAVI_DIALOGUE7","比如先说好我的酒钱也算在你账上。"
"1044981387311","DIALOGUESCENE7_GUILDMASTER_DIALOGUE8","...好吧，你赢了。我会试着和你好好相处。
不过先说好，我觉得<b>你</b>可跟不上我的节奏。"
"1044981387312","DIALOGUESCENE7_GUILDMASTER_DIALOGUE9","能把我喝趴下的人可不多见。"
