ID,Key,String,EventID,TranslatedString
1834454116896771,WORLDEVENT218_PAGE1,"""Isn't it awful of you to trample on the goodwill of your comrade?"" Belephegor's voice dripped with false concern. ""Do you really want to see them suffer while your soul is in my hand?""

Misasa's resolve hardened as she spoke with unwavering determination. ""I will not let {GENDER1:cond:=1?him|=0?her} take my place,"" she declared, her voice steady and resolute.

But before she could protest further, Belephegor presented them with another twisted proposition, exploiting their bonds of camaraderie against them.",218,"""你难道不觉得践踏同伴的善意很可怕吗？"" 贝勒菲戈尔的声音透着虚假的关心。""你真的想看到他们在你灵魂掌握之中受苦吗？""  

美莎莎的决心在她坚定的语气中愈加坚定。""我绝不会让{GENDER1:cond:=1?他|=0?她}取代我的位置，"" 她宣告道，声音稳重而坚定。  

但在她还未能进一步抗议时，贝勒菲戈尔又提出了一个扭曲的提议，利用他们之间的友谊来对付他们。"
1834454116896772,WORLDEVENT218_PAGE2,"""Compelled by the display of comradeship between you and your party, I'm offering you a chance for you all to keep your souls,"" Belephegor announced, his smile widening at their collective attention. ""Endure a simple battle of survival, and you can all keep your souls.But if you fail...well, you know the consequences.""

The adventurers exchanged uneasy glances, their hearts heavy with the weight of their decision.",218,"""被你和你的队伍之间的友谊所驱动，我给你们一个机会，让你们所有人保住自己的灵魂，"" 贝勒菲戈尔宣布，随着他们的注意力集中，他的笑容愈发灿烂。""忍受一场简单的生存之战，你们就能保住自己的灵魂。但如果你们失败了……嗯，你们知道后果。""  

冒险者们互相交换着不安的目光，心中沉重着他们的决定。"
1834454121091072,WORLDEVENT218_DECISION1,Everyone in the party was willing to risk their life for Misasa.<color=#a12a2a> (A deadly and tough battle will commence. You cannot run.),218,队伍中的每个人都愿意为美莎莎冒生命危险。<color=#a12a2a>（将展开一场致命而艰难的战斗。你无法逃跑。）
1834454121091073,WORLDEVENT218_DECISION1RESULT0_PAGE1,"Before Misasa could stop them, everyone in the party agreed to Belephegor's terms, united in their determination to save Misasa's soul.

""How wonderful!"" Belephegor's voice oozed with satisfaction. ""Then survive!""

Without warning, a horde of enemies materialized around them. The battle for all of their souls has begun.",218,"在美莎莎还未能阻止他们之前，队伍中的每个人都同意了贝勒菲戈尔的条件，团结一致地决心拯救美莎莎的灵魂。  

""太好了！"" 贝勒菲戈尔的声音充满了满足感。""那么，活下去吧！""  

没有任何预警，一群敌人突然出现在他们周围。为了他们所有人的灵魂，战斗开始了。"
1834454121091074,WORLDEVENT218_DECISION2,Misasa immediately declines Belephegor's offer.<color=#2aa136>(She'll keep the mark but will no longer flee from battle),218,美莎莎立刻拒绝了贝勒菲戈尔的提议。<color=#2aa136>(她将保留印记，但不再逃避战斗)
1834454121091075,WORLDEVENT218_DECISION2RESULT0_PAGE1,"Before any of the party could say anything stupid, Misasa declined Belephegor's offer.

""T-this is my problem to deal with,"" she stammered, her voice quivering with determination. Though fear still gripped her, Misasa refused to let her friends bear the burden of her mistakes.

To her surprise, Belephegor's reaction was one of indifference. ""Well, fine by me,"" he remarked, his ghastly visage losing interest in the exchange. ""Then we will meet again when you die.""
",218,"在队伍中的任何人说出愚蠢的话之前，美莎莎拒绝了贝勒菲戈尔的提议。  

""这……这是我自己的问题，"" 她结结巴巴地说，声音因决心而颤抖。尽管恐惧依然笼罩着她，美莎莎拒绝让她的朋友们承担她的错误。  

令她惊讶的是，贝勒菲戈尔的反应却是漠不关心。""好吧，随你便，"" 他评论道，面容变得无趣。""那么等你死的时候我们再见。"""
1834454121091076,WORLDEVENT218_DECISION2RESULT0_PAGE2,"The finality of his words struck Misasa like a dagger to the heart, and she trembled with the weight of her decision. Tears welled in her eyes and a part of her regretted her decision. But another part of her knew, that she had to take responsibility for her own actions.

There would be no more running away.",218,"他的话语的终结感如同匕首刺入美莎莎的心中，她因决定的重担而颤抖。泪水在她眼中打转，一部分她后悔自己的决定。但另一部分她知道，她必须为自己的行为负责。  

再也不能逃避了。"
1834454121091077,WORLDEVENT219_PAGE1,The adventurers finally won their battle against the enemies Belephegor has summoned against them.,219,冒险者们终于赢得了与贝勒菲戈尔召唤的敌人的战斗。
1834454121091078,WORLDEVENT219_DECISION1,But was it worth it?,219,但这值得吗？
1834454121091079,WORLDEVENT219_DECISION1RESULT0_PAGE1,"""W-we won,""  Misasa's voice trembled with emotion. Falling to her knees, tears streamed down her cheeks as a flood of relief washed over her. Never had she dared to hope for such an outcome, yet here they were, alive and victorious.

Her friends surrounded her, their faces filled with both joy and disbelief. They had not only helped Misasa regain control of her soul, but they had all survived the harrowing ordeal together. It was a moment of overwhelming gratitude and relief. Tackling her with hugs, they embraced Misasa tightly, their tears mingling as they rejoiced in their shared triumph.

Happy sobs echoed through the air as they held each other close, their hearts overflowing with gratitude for the happy ending they had achieved together. And as they embraced, they knew that the presence of Belephegor, unable to bear witness to such a display of humanity, had long since vanished, leaving them to revel in the joy of their shared victory.",219,"""我们……赢了，"" 美莎莎的声音因情绪而颤抖。她跪倒在地，泪水顺着脸颊流下，随着一阵释然的感觉涌上心头。她从未敢奢望会有这样的结果，但现在他们活着并且胜利了。  

她的朋友们围绕着她，脸上满是喜悦与 disbelief。他们不仅帮助美莎莎重新掌控了自己的灵魂，而且他们一起度过了这场艰难的考验。这是一个充满感激与释然的时刻。他们紧紧拥抱着美莎莎，泪水交融，共同庆祝他们的胜利。  

快乐的抽泣声在空气中回荡，他们紧紧相拥，心中充满了对共同取得的美好结局的感激。当他们相拥时，他们知道贝勒菲戈尔的存在无法忍受如此人性的展现，早已消失，留下他们尽情享受共同胜利的喜悦。"
