ID,Key,String,EventID,TranslatedString
1834453991067652,WORLDEVENT159_PAGE1,"The Party met a group of travellers who were enjoying themselves, drinking mead around a camp fire. When they saw the adventurers they invited them to join them.",159,队伍遇到了一群旅行者，他们围坐在篝火旁，享受着美酒。当他们看到冒险者时，便邀请他们加入。
1834453991067653,WORLDEVENT159_DECISION1,Accept the invitation.,159,接受邀请。
1834453991067654,WORLDEVENT159_DECISION1RESULT0_PAGE1,"The Party accepted the offer. It would be good to unwind for a bit and they weren't exactly in a hurry. The travellers joyfully offered them mugs filled with mead which the adventurers happily accepted. 
Together they drank and sang. The adventurers told stories about their adventures and the travellers would in return share their own stories. At some point both sides started to exaggerate their stories, making them more epic than they probably were, making it a contest who could yarn the most implausible story. It didn't take long until all of the adventurers were completely inebriated and fell asleep.",159,"队伍接受了邀请。放松一下是件好事，而且他们并不急于赶路。旅行者们愉快地递给他们装满美酒的酒杯，冒险者们欣然接受。  
他们一起喝酒唱歌。冒险者们讲述着自己的冒险故事，而旅行者们则回以自己的故事。到了一定时候，双方开始夸大自己的故事，让它们听起来比实际更加史诗般，变成了一场谁能讲出最离奇故事的比赛。不久，所有的冒险者都喝得酩酊大醉，沉沉入睡。"
1834453991067655,WORLDEVENT159_DECISION1RESULT0_PAGE2,When they woke up they were the only ones left. It seems like the travellers recuperated much faster than the Party and already left. Many of the adventurers had a headache and were close to vomiting. They had fun but the next few hours will be hell for them.,159,当他们醒来时，发现自己是唯一留下的人。看来旅行者们恢复得比队伍快得多，已经离开了。许多冒险者头痛欲裂，快要呕吐。他们玩得很开心，但接下来的几个小时对他们来说将是地狱。
1834453995261952,WORLDEVENT159_DECISION1CONDRESULT1_PAGE1,"The Party accepted the offer. It would be good to unwind for a bit and they weren't exactly in a hurry. The travellers joyfully offered them mugs filled with mead which the adventurers happily accepted. {CHARACTER1} took two mugs, earning {GENDER1:cond:=1?himself|=0?herself} eyerolls from the other Party Members.
Together they drank and sang. The adventurers told stories about their adventures and the travellers would in return share their own stories. At some point both sides started to exaggerate their stories, making them more epic than they probably were, making it a contest who could yarn the most implausible story. It didn't take long until all of the adventurers were completely inebriated and fell asleep.",159,"队伍接受了邀请。放松一下是件好事，而且他们并不急于赶路。旅行者们愉快地递给他们装满美酒的酒杯，冒险者们欣然接受。{CHARACTER1}拿了两个酒杯，惹得其他队员对{GENDER1:cond:=1?他|=0?她}翻了个白眼。  
他们一起喝酒唱歌。冒险者们讲述着自己的冒险故事，而旅行者们则回以自己的故事。到了一定时候，双方开始夸大自己的故事，让它们听起来比实际更加史诗般，变成了一场谁能讲出最离奇故事的比赛。不久，所有的冒险者都喝得酩酊大醉，沉沉入睡。"
1834453995261953,WORLDEVENT159_DECISION1CONDRESULT1_PAGE2,"When they woke up they were the only ones left. It seems like the travellers recuperated much faster than the Party and already left. Many of the adventurers had a headache and were close to vomiting. {CHARACTER1} was still knocked out on the ground. It took them some effort to wake {GENDER1:cond:=1?him|=0?her} up and when {GENDER1:cond:=1?he|=0?she} did, {GENDER1:cond:=1?he|=0?she} immediately vomited causing some of the others to vomit too. All of them felt like hell but {CHARACTER1} who had no self-restraint looked the worst. It was so bad in fact that {CHARACTER1} vowed to never get drunk again.",159,当他们醒来时，发现自己是唯一留下的人。看来旅行者们恢复得比队伍快得多，已经离开了。许多冒险者头痛欲裂，快要呕吐。{CHARACTER1}仍然倒在地上。费了些力气才把{GENDER1:cond:=1?他|=0?她}叫醒，而当{GENDER1:cond:=1?他|=0?她}醒来时，立刻呕吐，导致其他人也跟着呕吐。所有人都感觉糟透了，但{CHARACTER1}因为缺乏自制力，看起来最糟糕。情况糟糕到{CHARACTER1}发誓再也不喝醉了。
1834453995261954,WORLDEVENT159_DECISION1CONDRESULT2_PAGE1,"The Party accepted the offer. It would be good to unwind for a bit and they weren't exactly in a hurry. The travellers joyfully offered them mugs filled with mead which the adventurers happily accepted. {CHARACTER1} took two mugs, earning {GENDER1:cond:=1?himself|=0?herself} eyerolls from the other Party Members.
Together they drank and sang. The adventurers told stories about their adventures and the travellers would in return share their own stories. At some point both sides started to exaggerate their stories, making them more epic than they probably were, making it a contest who could yarn the most implausible story. It didn't take long until all of the adventurers were completely inebriated and fell asleep.",159,"队伍接受了邀请。放松一下是件好事，而且他们并不急于赶路。旅行者们愉快地递给他们装满美酒的酒杯，冒险者们欣然接受。{CHARACTER1}拿了两个酒杯，惹得其他队员对{GENDER1:cond:=1?他|=0?她}翻了个白眼。  
他们一起喝酒唱歌。冒险者们讲述着自己的冒险故事，而旅行者们则回以自己的故事。到了一定时候，双方开始夸大自己的故事，让它们听起来比实际更加史诗般，变成了一场谁能讲出最离奇故事的比赛。不久，所有的冒险者都喝得酩酊大醉，沉沉入睡。"
1834453995261955,WORLDEVENT159_DECISION1CONDRESULT2_PAGE2,"When they woke up they were the only ones left. It seems like the travellers recuperated much faster than the Party and already left. Many of the adventurers had a headache and were close to vomiting. {CHARACTER1} was still knocked out on the ground. It took them some effort to wake {GENDER1:cond:=1?him|=0?her} up and when {GENDER1:cond:=1?he|=0?she} did, {GENDER1:cond:=1?he|=0?she} immediately vomited causing some of the others to vomit too. All of them felt like hell but {CHARACTER1} who had no self-restraint looked the worst.
But despite their current condition they agreed that it has been fun.",159,"当他们醒来时，发现自己是唯一留下的人。看来旅行者们恢复得比队伍快得多，已经离开了。许多冒险者头痛欲裂，快要呕吐。{CHARACTER1}仍然倒在地上。费了些力气才把{GENDER1:cond:=1?他|=0?她}叫醒，而当{GENDER1:cond:=1?他|=0?她}醒来时，立刻呕吐，导致其他人也跟着呕吐。所有人都感觉糟透了，但{CHARACTER1}因为缺乏自制力，看起来最糟糕。  
但尽管他们的状态如此，他们还是一致认为这很有趣。"
1834453995261956,WORLDEVENT159_DECISION1CONDRESULT3_PAGE1,"The Party accepted the offer. It would be good to unwind for a bit and they weren't exactly in a hurry. The travellers joyfully offered them mugs filled with mead which the adventurers happily accepted. 
Together they drank and sang. The adventurers told stories about their adventures and the travellers would in return share their own stories. At some point both sides started to exaggerate their stories, making them more epic than they probably were, making it a contest who could yarn the most implausible story. It didn't take long until all of the adventurers were completely inebriated and fell asleep.",159,"队伍接受了邀请。放松一下是件好事，而且他们并不急于赶路。旅行者们愉快地递给他们装满美酒的酒杯，冒险者们欣然接受。  
他们一起喝酒唱歌。冒险者们讲述着自己的冒险故事，而旅行者们则回以自己的故事。到了一定时候，双方开始夸大自己的故事，让它们听起来比实际更加史诗般，变成了一场谁能讲出最离奇故事的比赛。不久，所有的冒险者都喝得酩酊大醉，沉沉入睡。"
1834453995261957,WORLDEVENT159_DECISION1CONDRESULT3_PAGE2,When they woke up they were the only ones left. It seems like the travellers recuperated much faster than the Party and already left. Many of the adventurers had a headache and were close to vomiting. Even worse: when the Party checked their belongings they realized that they were robbed.,159,当他们醒来时，发现自己是唯一留下的人。看来旅行者们恢复得比队伍快得多，已经离开了。许多冒险者头痛欲裂，快要呕吐。更糟的是，当队伍检查他们的物品时，发现自己被偷了。
1834453999456256,WORLDEVENT159_DECISION2,Decline the invitation.,159,拒绝邀请。
1834453999456257,WORLDEVENT159_DECISION2RESULT0_PAGE1,"The Party declined the offer, saying that they still had work to do. The travellers just shrugged and continued their fun, not paying any more attention to the adventurers.",159,队伍拒绝了邀请，表示他们还有工作要做。旅行者们只是耸耸肩，继续享受他们的乐趣，对冒险者们不再关注。
1834453999456258,WORLDEVENT159_DECISION2CONDRESULT1_PAGE1,The Party were about to decline the offer but {CHARACTER1} was already sitting down next to travellers giving the others puppy eyes.,159,队伍正准备拒绝邀请，但{CHARACTER1}已经坐在旅行者旁边，用乞求的眼神看着其他人。
1834453999456259,WORLDEVENT160_DECISION2,Still decline the offer.,160,仍然拒绝邀请。
1834453999456260,WORLDEVENT160_DECISION2RESULT0_PAGE1,The Party still declined the offer. {CHARACTER1} looked disappointed but stood up nonetheless. The travellers didn't pay attention to the Party who were now leaving and instead continued to have fun without them. ,160,队伍仍然拒绝了邀请。{CHARACTER1}看起来失望，但还是站了起来。旅行者们没有注意到正在离开的队伍，而是继续享受他们的乐趣。
1834453999456261,WORLDEVENT161_PAGE1,"The Party met probably the brawniest man they've ever seen in their life. A man, they were sure of, could snap a man in half with his bare hands. 

So buffed was he that the Party instinctively got themself combat-ready. Seeing that, the buff man just laughed and said ""Easy there folks. I'm not looking for trouble."" The Party eased up a little but were still a little bit uncomfortable.

He started to eye the adventurers and smiled. ""You lot look like you know how to handle yourself in a fight. Would you consider yourself strong?""",161,"队伍遇到了他们一生中见过的最壮汉。这个男人，他们确信，能用赤手空拳将人撕成两半。  

他如此强壮，以至于队伍本能地做好了战斗准备。看到这一幕，壮汉只是笑了笑，说：“放轻松，伙计们。我并不想惹麻烦。”队伍稍微放松了一些，但仍然感到有些不安。

他开始打量冒险者们，微笑着说：“你们看起来懂得如何在战斗中自保。你们认为自己强吗？”"
1834453999456262,WORLDEVENT161_DECISION1,There are some strong people amongst the Adventurers.,161,冒险者中有一些强者。
