ID,Key,String,EventID,TranslatedString
1834453873627140,WORLDEVENT122_PAGE1,"As the group pressed forward, their eyes fell upon something deeply unsettling amidst the snow—a lifeless, abandoned figure. The corpse of an elderly woman lay before them, clad in clothing that hinted at her belonging to a peaceful monastery. It was evident that she was one of the unfortunate souls captured during the jotuns' raid. The harsh march her captors had forced her to endure had proven too much for her frail body.

Upon seeing the lifeless form, the Divine Messenger's expression darkened for the first time the Guild Master has ever seen her. For a moment it seemed like she wanted to say something, but then stopped.",122,"当队伍继续前进时，他们的目光落在雪地中一个令人不安的景象上——一个无生命的、被遗弃的身影。一个年迈女性的尸体躺在他们面前，身穿暗示她属于一个和平修道院的衣物。显然，她是被巨人袭击时不幸被捕的灵魂之一。她的劫持者强迫她忍受的严酷行军对她脆弱的身体来说实在是太过沉重。  

看到这具无生命的身躯，神圣使者的表情第一次显得阴沉，这是公会会长所见过的。她似乎想说些什么，但又停住了。"
1834453873627141,WORLDEVENT122_DECISION1,Bury the body,122,埋葬尸体
1834453873627142,WORLDEVENT122_DECISION1RESULT0_PAGE1,"The Guild Master's suggestion to bury the body was met with unanimous agreement. Leaving the deceased woman abandoned in the snow without a proper burial felt wrong to each member of the group. She had already endured a harrowing journey far away from her home, and the least they could do for her was to lay her to rest with dignity.

They gathered what materials they could find to fashion a makeshift grave and gently lowered the woman into her final resting place. As they stood around the grave, they offered a prayer for the departed soul. During the prayer, the Guild Master noticed a faint whisper from the Divine Messenger's direction. Her words were almost imperceptible but carried a profound weight: ""Forgive me,...""

Once the burial rites were completed, they continued their march.",122,"公会会长提议埋葬尸体，得到了全体成员的一致同意。将死去的女性遗弃在雪地中而不进行适当的葬礼，对每个队员来说都感觉不对。她已经经历了远离家乡的艰难旅程，他们能为她做的最起码的事情就是以尊严安葬她。  

他们收集了能找到的材料，制作了一个简易的坟墓，并小心翼翼地将女性放入她的最后安息之地。当他们围绕坟墓站立时，向逝去的灵魂祈祷。在祈祷期间，公会会长注意到神圣使者方向传来微弱的低语。她的话几乎听不见，但却蕴含着深刻的分量：“原谅我，……”  

一旦葬礼仪式完成，他们继续前行。"
1834453873627143,WORLDEVENT122_DECISION2,Continue your journey,122,继续你的旅程
1834453877821440,WORLDEVENT122_DECISION2RESULT0_PAGE1,"Despite the grim sight before them, the Guild Master urged the group to move on, emphasizing the importance of saving the captives that were still alive. The adventurers followed along although reluctantly.

However, as the group was about to move on, the Guild Master realized that someone was still not moving. To their surprise it was the Divine Messenger, who kept silently staring at the corpse. When she realized that the others were waiting for her, she put up another smile and apologized for her tardiness.

With that the group finally left the body behind.",122,"尽管眼前的景象令人沮丧，公会会长还是鼓励队伍继续前进，强调拯救仍然活着的俘虏的重要性。冒险者们虽然不情愿，但还是跟了上去。  

然而，当队伍准备继续前进时，公会会长意识到还有人没有动。令他们惊讶的是，竟然是神圣使者，她默默地盯着尸体。当她意识到其他人在等她时，她露出了另一个微笑，并为自己的迟到道歉。  

就这样，队伍终于将尸体抛在了身后。"
1834453877821441,WORLDEVENT123_PAGE1,"Before the adventurers stood an ancient stone door, adorned with mystical engravings that seemed to stir with life as they drew near. Radiant words started to appear before them.

<i>Behold, the Seven gods, in divine artistry, wove the tapestry of the world across seven wondrous days. With every dawn, a celestial deity imprinted their divinity upon their masterpiece. Yet, answer me thus: which among these divine beings graced the world with the first mark, igniting the symphony of creation?</i>
",123,"在冒险者面前，矗立着一扇古老的石门，上面装饰着神秘的雕刻，似乎随着他们的靠近而活了过来。耀眼的文字开始在他们面前显现。  

<i>看啊，七位神明，在神圣的艺术中，编织了世界的挂毯，历经七个奇妙的日子。每当黎明来临，一位天神便在他们的杰作上印下了神圣的印记。然而，请回答我：在这些神明中，谁首先在世界上留下了印记，点燃了创造的交响曲？</i>"
1834453877821442,WORLDEVENT123_DECISION1,Look in the notes,123,查阅笔记
1834453877821443,WORLDEVENT123_DECISION1RESULT0_PAGE1,"The adventurers looked through the notes to see if they could find any hint to the riddle. They found a passage that caught their attention:

""During my recent research endeavors, I have acquired substantial knowledge concerning the ancestral lineage of the illustrious Herathia family. Among the wealth of information, one aspect captured my attention. It was their unwavering devotion to the seven gods—an esteemed practice that in stark contrast with our present times, waned in the later period of the ancient empire's era. Nonetheless, the Herathia family stood as a rare exception, upholding this sacred tradition with steadfast dedication. So profound was their faith that they even etched their unique rendition of the creation narrative within the hallowed walls of their ancestral abode. I have transcribed this chronicle and preserved it within these pages in the prospect that this narrative may bear relevance to our upcoming undertakings.""",123,"冒险者们翻阅笔记，寻找与谜语相关的线索。他们发现了一段引起他们注意的文字：  

“在我最近的研究中，我获得了关于赫拉西亚家族显赫血统的丰富知识。在众多信息中，有一方面引起了我的注意。那就是他们对七位神明的坚定信仰——这一崇高的做法与我们现在的时代形成鲜明对比，在古代帝国后期逐渐衰退。然而，赫拉西亚家族却是一个罕见的例外，以坚定的信念维护这一神圣的传统。他们的信仰如此深厚，以至于甚至在他们祖传的住所的神圣墙壁上刻下了自己独特的创造叙事。我已将这一记载抄录并保存在这些页面中，希望这一叙事能与我们即将进行的任务相关。”"
1834453877821444,WORLDEVENT123_DECISION1RESULT0_PAGE2,"<i>In the age when the cosmos was yet a vast void, seven celestial beings converged, each holding within them the essence of life's wonders. Together, they set forth on a divine quest to craft a world of marvels and mysteries.

The first to step forth was Ignis, the radiant God of Fire and Passion. With an ethereal blaze, he breathed life into existence, birthing the humans - beings teeming with life's purpose and boundless potential.

Witnessing the birth of these curious creatures, Aelwyn, the God of Wisdom and Knowledge, descended next. He bestowed upon them the gift of insight, igniting the flames of understanding and enlightenment within their souls.
",123,"<i>在宇宙仍是广阔虚空的时代，七位天体存在汇聚在一起，每个都蕴含着生命奇迹的本质。它们共同踏上了一场神圣的使命，创造一个充满奇迹与奥秘的世界。  

第一个迈出的是伊格尼斯，光辉的火焰与激情之神。凭借着超凡的火焰，他赋予了生命，诞生了人类——充满生命目的与无限潜能的存在。  

目睹这些好奇生物的诞生，智慧与知识之神艾尔温接着降临。他赋予他们洞察的礼物，点燃了理解与启蒙的火焰在他们的灵魂中。"
1834453882015744,WORLDEVENT123_DECISION1RESULT0_PAGE3,"<i>Ghanenta, the benevolent God of Love and Emotion, followed suit. He graced the humans with the profound capacity to love and care for one another, fostering harmony and compassion that would bind them together.

Terra, the nurturing Earth Mother and Goddess of Nature, descended gracefully to lay the foundation of their home. With tender touch, she molded the earth, crafting a fertile land where humans could thrive and find solace.

As life unfolded on the lands, Aquarius, the mighty God of Seas and Oceans, made his presence known. He blessed the world with vast oceans, teeming with diverse life, providing a thriving habitat around the humans' abode.
",123,"<i>仁爱与情感之神甘亨塔随后降临。他赋予人类深厚的爱与关怀的能力，培养出将他们紧密相连的和谐与同情。  

大地母亲与自然女神泰拉优雅地降临，奠定了他们的家园基础。她以温柔的触碰塑造大地，创造出一个肥沃的土地，让人类能够繁荣生存，找到安慰。  

随着生命在这片土地上展开，海洋与海洋之神阿奎里乌斯显现出他的存在。他为世界带来了辽阔的海洋，生机勃勃的生命在其中繁衍生息，为人类的栖息地提供了丰富的栖息环境。"
