ID,Key,String,EventID,TranslatedString
1834453735215109,WORLDEVENT59_PAGE1,"As the adventurers turn the corner, they come face to face with a large steel door, which seems to be secured with an intricate and complex lock. From its appearance it was clear that this door wasn't originally part of this old fortress and the bandits have probably put it in this place to keep something safe.",59,当冒险者们转过拐角时，眼前出现了一扇巨大的钢门，似乎被一个复杂精巧的锁具锁住。从外观来看，这扇门显然并不是这座古老堡垒原本的一部分，强盗们可能是为了保护某些东西而将其放在这里。
1834453735215110,WORLDEVENT59_DECISION1,Try to pick the lock open.,59,尝试撬开锁。
1834453739409408,WORLDEVENT59_DECISION1RESULT0_PAGE1,"{CHARACTER1} stepped forward and examined the lock. {GENDER1:cond:=1?he|=0?she} carefully inserted {GENDER1:cond:=1?his|=0?her} lockpicks and began to manipulate the gears and tumblers. It took {GENDER1:cond:=1?him|=0?her} a while but eventually {CHARACTER1} found the right combination.

With a satisfying click, the lock gave way, and the door creaked open to reveal a room full of treasures. This was probably the place where the bandits stored all the loot from their plundering.",59,"{CHARACTER1} 向前走去，仔细检查了锁。{GENDER1:cond:=1?他|=0?她} 小心翼翼地插入 {GENDER1:cond:=1?他的|=0?她的} 撬锁工具，开始操控齿轮和弹子。虽然花了一些时间，但最终 {CHARACTER1} 找到了正确的组合。

随着一声令人满意的“咔嗒”声，锁打开了，门吱吱作响地打开，露出了一个满是宝藏的房间。这可能是强盗们存放他们掠夺战利品的地方。"
1834453739409409,WORLDEVENT59_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} pulled out {GENDER1:cond:=1?his|=0?her} set of lockpicks and began to work on the intricate lock. {GENDER1:cond:=1?he|=0?she} worked deftly, carefully manipulating the pins and tumblers, but despite {GENDER1:cond:=1?his|=0?her} best efforts, the lock remained stubbornly closed.

After several tense minutes of trying to pick the lock, {CHARACTER1} let out a frustrated sigh and stepped back from the door. It was no use. 
If they wanted to get inside, they had to find another way.",59,"{CHARACTER1} 拿出了 {GENDER1:cond:=1?他的|=0?她的} 撬锁工具，开始尝试打开这个复杂的锁。{GENDER1:cond:=1?他|=0?她} 灵巧地操作着销钉和弹子，但尽管 {GENDER1:cond:=1?他|=0?她} 竭尽全力，锁依然顽固地保持关闭。

经过几分钟紧张的尝试，{CHARACTER1} 无奈地叹了口气，退后了几步。没用的。如果他们想要进去，就必须找到其他方法。"
1834453739409410,WORLDEVENT59_DECISION2,Break the door with force.,59,用力撞开门。
1834453739409411,WORLDEVENT59_DECISION2RESULT0_PAGE1,"The adventurers decided to try force to break open the door. They backed away and gathered momentum for a collective charge towards the steel door.

The first hit jolted the door and the sound of the impact echoed through the corridor. They repeated their attack, putting their weight into every strike. Finally, with a loud groan, the door gave way and burst open. However, before the adventurers could congratulate themselves on their succcess, gas started to quickly fill the room, and they found themselves coughing and choking, struggling to breathe.",59,"冒险者们决定用力撞开门。他们退后，积蓄力量，朝着钢门发起集体冲锋。

第一次撞击使门剧烈震动，撞击声在走廊中回响。他们重复着攻击，将全身的力量投入每一次打击。最终，伴随着一声巨响，门应声而开。然而，在冒险者们还未来得及庆祝他们的成功时，气体迅速充满了房间，他们发现自己开始咳嗽和窒息，呼吸困难。"
1834453739409412,WORLDEVENT59_DECISION2RESULT0_PAGE2,"When the gas finally dissipated the adventurers felt weakened and still had a hard time breathing. It was apparent that the gas was poisonous.
Before any of them could start looking for antidotes in their inventories, the sounds of footsteps could be heard. It seems like the bandits have become aware of their presence. The adventurers now had to deal with bandits while suffering from the effects of the poisonous gas.",59,当气体最终散去时，冒险者们感到虚弱，仍然很难呼吸。显然，这种气体是有毒的。在他们开始寻找解药之前，脚步声传来。看来强盗们已经意识到他们的存在。冒险者们现在不得不在中毒气体的影响下与强盗对抗。
1834453739409413,WORLDEVENT59_DECISION3,Misasa is timidly trying to raise her voice.,59,Misasa 胆怯地试图提高声音。
1834453739409414,WORLDEVENT59_DECISION3RESULT0_PAGE1,"""T-this is the treasury room,"" Misasa said in a quiet voice. ""I-it's not a good idea to handle it roughly. It's booby-trapped with poisonous gas.""

""B-but I do have the key for it!"" she said while pulling out a key. As she put the key into the lock, she explained to the adventurers: ""I had to bring some loot in here once and got the key for it. But I forgot to return it and seemingly no one noticed. I-I wanted to return it, but then at the same day someone was killed because they thought he was stealing from the treasury. I was too afraid to return it afterwards.""

With a satisfying click, the lock opened, and Misasa opened the door. Inside the room, they found themselves surrounded by the ill-gotten loot of the bandits.",59,"“这、这是宝库房，”Misasa 低声说道。“粗暴处理可不是个好主意。这里布满了有毒气体的陷阱。”

“但是我确实有钥匙！”她一边说着，一边掏出一把钥匙。当她将钥匙插入锁中时，向冒险者们解释道：“我曾经带了一些战利品进来，得到了这把钥匙。但我忘了归还，似乎没有人注意到。我想归还，但就在那天，有人因为被认为是从宝库偷东西而被杀。我后来太害怕了，不敢归还。”

随着一声令人满意的“咔嗒”声，锁打开了，Misasa 打开了门。房间里，他们发现自己被强盗们的不义之财包围。"
1834453739409415,WORLDEVENT59_DECISION4,Ignore the door for now.,59,暂时忽略这扇门。
