ID,Key,String,EventID,TranslatedString
1834454217560067,WORLDEVENT249_PAGE1,"Under the cloak of night, Rogue and the group of adventurers stealthily left the Guild, heading towards the known locations of the catapults. Knowing that there were two separate sites where the catapults were seen, Rogue volunteered to handle one location alone, urging the adventurers to take care of the second. The group agreed, and they separated soon after, each sneaking towards their assigned location.

As the adventurers approached the catapults at their assigned location, the sight of guards protecting the siege engines met their eyes. This was anticipated, and the real challenge now lay in dealing with the guards without raising an alarm in the main camp.",249,"在夜幕的掩护下，Rogue和一群冒险者悄悄离开了公会，朝着已知的投石机位置前进。知道有两个不同的地点曾见到投石机，Rogue主动提出独自处理一个地点，催促冒险者们去照顾另一个。队伍同意了，随后他们分开，各自悄悄朝着指定的位置前进。

当冒险者们接近指定地点的投石机时，眼前出现了守卫保护着这些攻城器械。这是预料之中的，真正的挑战在于如何在不惊动主营的情况下处理这些守卫。"
1834454217560068,WORLDEVENT249_DECISION1,Try to distract the Guards.,249,尝试分散守卫的注意力。
1834454217560069,WORLDEVENT249_DECISION1RESULT0_PAGE1,"{CHARACTER1} volunteered to divert the guards' attention by creating noises that would lure them away from the catapults. Finding a strategic position, {GENDER1:cond:=1?he|=0?she} initiated a series of loud sounds that immediately caught the guards' attention. The guards grew suspicious and started to investigate the source of the sound. Now {CHARACTER1} only needed to evade them long enough until the other adventurers finished their job.

The other adventurers cautiously approached the catapults, intent on destroying them. Thankfully, they had some fire bombs with them to set the catapult on fire. They strategically placed the bombs around the siege engines, ignited the fuses and swiftly retreated to a safe distance.

As the bombs detonated, flames engulfed the catapults and the surrounding area. The destructive fire consumed the engines, ensuring their destruction. With the night ablaze, the adventurers faded into the shadows, leaving behind the aftermath of their sabotage.

Returning to the Guild under the cover of darkness, they encountered {CHARACTER1} on the way, who had successfully eluded the guards. Shortly after, Rogue joined the group,  having accomplished disabling the siege engines on her side. The reunited team made their way back to the Guild and allowed themselves to have some hope for the outcome of the siege.",249,"{CHARACTER1}自愿通过制造噪音来分散守卫的注意力，诱使他们远离投石机。找到一个战略位置后，{GENDER1:cond:=1?他|=0?她}发出了一系列响亮的声音，立刻引起了守卫的注意。守卫变得怀疑，开始调查声音的来源。现在，{CHARACTER1}只需要足够长时间地躲避他们，直到其他冒险者完成他们的任务。

其他冒险者小心翼翼地接近投石机，打算摧毁它们。幸运的是，他们带了一些火炸弹来点燃投石机。他们将炸弹战略性地放置在攻城器械周围，点燃引线，迅速撤退到安全距离。

当炸弹爆炸时，火焰吞噬了投石机和周围的区域。毁灭性的火焰吞没了这些器械，确保了它们的毁灭。夜空中火光闪烁，冒险者们悄然消失在阴影中，留下了他们破坏的后果。

在黑暗的掩护下返回公会时，他们在路上遇到了成功躲避守卫的{CHARACTER1}。不久之后，Rogue也加入了队伍，成功地在她那边禁用了攻城器械。重聚的团队回到了公会，心中对围攻的结果充满了一丝希望。"
1834454221754368,WORLDEVENT249_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1} volunteered to divert the guards' attention by creating noises that would lure them away from the catapults. Finding a strategic position, {GENDER1:cond:=1?he|=0?she} initiated a series of loud sounds that immediately caught the guards' attention. The guards grew suspicious and started to investigate the source of the sound. Now {CHARACTER1} only needed to evade them long enough until the other adventurers finished their job.

The other adventurers cautiously approached the catapults, intent on destroying them. However, their plans took an unexpected turn when cries for help echoed through the night. {CHARACTER1}, who had attracted the guards, ran toward them with visible wounds. It became apparent that {GENDER1:cond:=1?he|=0?she} couldn't evade the guards for long and had narrowly escaped a confrontation. Before they could provide aid, the pursuing guards emerged from the darkness, closing in on the scene.

They had no choice now but to fight, and they had to do so quickly before more enemies arrived.",249,"{CHARACTER1}自愿通过制造噪音来分散守卫的注意力，诱使他们远离投石机。找到一个战略位置后，{GENDER1:cond:=1?他|=0?她}发出了一系列响亮的声音，立刻引起了守卫的注意。守卫变得怀疑，开始调查声音的来源。现在，{CHARACTER1}只需要足够长时间地躲避他们，直到其他冒险者完成他们的任务。

其他冒险者小心翼翼地接近投石机，打算摧毁它们。然而，当夜空中传来求救的呼喊时，他们的计划发生了意外的转折。{CHARACTER1}吸引了守卫，带着明显的伤口朝他们跑去。显然，{GENDER1:cond:=1?他|=0?她}无法长时间躲避守卫，并且险些与他们发生冲突。在他们能够提供帮助之前，追赶的守卫从黑暗中出现，迅速逼近现场。

他们别无选择，只能战斗，并且必须迅速行动，以免更多敌人到来。"
1834454221754369,WORLDEVENT249_DECISION2,Try to take them down fast.,249,尝试快速击倒他们。
1834454221754370,WORLDEVENT249_DECISION2RESULT0_PAGE1,"Remaining undetected, the adventurers seized the element of surprise. With a swift and coordinated attack, they charged at the dumbfounded guards, aiming to neutralize them before the alarm could be raised.",249,保持隐蔽，冒险者们抓住了出其不意的机会。通过迅速而协调的攻击，他们冲向愣住的守卫，力求在警报响起之前将他们制服。
1834454221754371,WORLDEVENT249_DECISION3,<color=#2aa136>[Firebolt]</color>Try to set the catapult on fire with small fires,249,<color=#2aa136>[火焰箭]</color>尝试用小火焰点燃投石机
1834454221754372,WORLDEVENT249_DECISION3RESULT0_PAGE1,"{CHARACTER1} focused intently, channeling arcane energy to {GENDER1:cond:=1?his|=0?her} fingertip, creating a small ball of fire. Seizing the right moment when the guards were distracted, {CHARACTER1} skillfully shot the tiny flame directly at one of the catapults, igniting the smallest of fires. {GENDER1:cond:=1?he|=0?she} repeated this process for each catapult, ensuring the fires went unnoticed.

As the flame on the first catapult quietly grew, the guards remained oblivious. It was only when the fire became much bigger that they finally noticed the danger. Panic ensued as they attempted to extinguish the growing blaze, but lacking water, their efforts proved futile.

With each catapult now engulfed in flames, the guards struggled to contain the spreading fire. By this time, the adventurers already disappeared into the night.

Returning to the Guild under the cover of darkness, they encountered Rogue, who also accomplished disabling the siege engines on her side. The reunited team made their way back to the Guild and allowed themselves to have some hope for the outcome of the siege.",249,"{CHARACTER1}专注地聚集法术能量到{GENDER1:cond:=1?他|=0?她}的指尖，创造出一个小火球。抓住守卫分心的时机，{CHARACTER1}巧妙地将小火焰直接射向其中一个投石机，点燃了微弱的火焰。{GENDER1:cond:=1?他|=0?她}对每个投石机重复这个过程，确保火焰没有被注意到。

当第一个投石机上的火焰悄然增长时，守卫们仍然毫无察觉。直到火焰变得更大时，他们才终于注意到危险。随着他们试图扑灭不断蔓延的火焰，缺乏水源使他们的努力变得徒劳。

每个投石机现在都被火焰吞噬，守卫们努力控制蔓延的火焰。此时，冒险者们已经消失在夜色中。

在黑暗的掩护下返回公会时，他们遇到了Rogue，她也成功地在她那边禁用了攻城器械。重聚的团队回到了公会，心中对围攻的结果充满了一丝希望。"
1834454221754373,WORLDEVENT249_DECISION3ALTRESULT0_PAGE1,"{CHARACTER1} concentrated, channeling arcane energy to {GENDER1:cond:=1?his|=0?her} fingertip in an attempt to create a small ball of fire. Unfortunately, a small mishap caused the flames to unexpectedly expand, illuminating the night sky. The guards, alerted by the sudden burst of light, swiftly discovered the adventurers in their hiding places.

With their cover blown, there was no alternative. The adventurers had to confront the guards before they could summon reinforcements.",249,"{CHARACTER1}集中精力，将法术能量聚集到{GENDER1:cond:=1?他|=0?她}的指尖，试图创造一个小火球。不幸的是，一个小失误导致火焰意外膨胀，照亮了夜空。守卫们被突如其来的光亮惊动，迅速发现了隐藏中的冒险者。

他们的掩护被揭穿，别无选择。冒险者们必须在守卫召唤增援之前与他们对抗。"
1834454225948672,WORLDEVENT249_DECISION4,<color=#2aa136>[Mark of Belephegor]</color>{DECISIONCHARACTER1} pretends that there is an emergency in the main camp.,249,<color=#2aa136>[贝勒菲戈尔的印记]</color>{DECISIONCHARACTER1}假装主营发生了紧急情况。
